L -820.1316, 302.7174, -181.8894,  -842.5208, 302.7171, -181.8893,  0, 0, 0
L -842.5208, 302.7171, -181.8893,  -842.5201, 377.0930, -181.8874,  0, 0, 0
L -842.5201, 377.0930, -181.8874,  -822.6636, 377.0937, -181.8923,  0, 0, 0
L -822.6636, 377.0937, -181.8923,  -822.6697, 368.6139, -181.8874,  0, 0, 0
L -822.6697, 368.6139, -181.8893,  -771.4726, 368.6145, -181.8893,  0, 0, 0
L -771.4726, 377.0928, -181.8941,  -771.4726, 368.6145, -181.8934,  0, 0, 0
L -771.4726, 377.0926, -181.8934,  -758.7640, 377.0926, -181.8878,  0, 0, 0
L -758.7640, 377.0926, -181.8878,  -758.7645, 365.6319, -181.8894,  0, 0, 0
L -758.7645, 365.6319, -181.8894,  -734.7653, 365.6333, -181.8874,  0, 0, 0
L -734.7653, 365.6333, -181.8874,  -734.7656, 341.6317, -181.8894,  0, 0, 0
L -734.7656, 341.6317, -181.8875,  -683.6448, 341.6316, -181.8891,  0, 0, 0
L -683.6448, 341.6316, -181.8891,  -683.6456, 365.6323, -181.8892,  0, 0, 0
L -683.6456, 365.6323, -181.8892,  -659.6450, 365.6300, -181.8892,  0, 0, 0
L -659.6450, 365.6300, -181.8892,  -659.6446, 415.0069, -181.8893,  0, 0, 0
L -659.6446, 415.0069, -181.8893,  -683.6454, 415.0059, -181.8894,  0, 0, 0
L -683.6454, 415.0059, -181.8894,  -683.6438, 439.0061, -181.8894,  0, 0, 0
L -683.6438, 439.0061, -181.8893,  -704.7485, 439.0057, -181.8894,  0, 0, 0
L -704.7485, 439.0057, -181.8894,  -704.7477, 451.6890, -181.8939,  0, 0, 0
L -704.7477, 451.6890, -181.8929,  -696.2686, 451.6779, -181.8880,  0, 0, 0
L -713.6611, 972.3196, -181.8873,  -713.6617, 951.9359, -181.8877,  0, 0, 0
L -713.6606, 972.3196, -181.8938,  -722.1401, 972.3191, -181.8932,  0, 0, 0
L -722.1401, 972.3191, -181.8893,  -722.1409, 1023.5197, -181.8893,  0, 0, 0
L -713.6609, 1023.5109, -181.8927,  -722.1409, 1023.5197, -181.8876,  0, 0, 0
L -713.6620, 1023.5109, -181.8923,  -713.6614, 1036.4214, -181.8876,  0, 0, 0
L -713.6614, 1036.4214, -181.8876,  -734.7648, 1036.4207, -181.8892,  0, 0, 0
L -734.7648, 1036.4207, -181.8892,  -734.7646, 1060.4209, -181.8873,  0, 0, 0
L -734.7646, 1060.4209, -181.8873,  -758.7649, 1060.4207, -181.8892,  0, 0, 0
L -758.7649, 1060.4207, -181.8892,  -758.7642, 1089.3451, -181.8892,  0, 0, 0
L -758.7639, 1089.3450, -181.8875,  -771.4724, 1089.3440, -181.8936,  0, 0, 0
L -771.4724, 1089.3440, -181.8928,  -771.4724, 1080.8662, -181.8934,  0, 0, 0
L -771.4724, 1080.8662, -181.8892,  -822.6638, 1080.8662, -181.8892,  0, 0, 0
L -822.6638, 1089.3446, -181.8932,  -822.6638, 1080.8662, -181.8924,  0, 0, 0
L -822.6638, 1089.3451, -181.8932,  -842.5214, 1089.3455, -181.8876,  0, 0, 0
L -842.5214, 1089.3455, -181.8876,  -842.5210, 1074.7390, -181.8892,  0, 0, 0
L -848.2841, 1074.7416, -181.8876,  -842.5210, 1074.7390, -181.8892,  0, 0, 0
L -848.2834, 1074.7415, -181.8873,  -848.2842, 980.1146, -181.8873,  0, 0, 0
L -848.2842, 980.1146, -181.8873,  -842.5193, 980.1147, -181.8892,  0, 0, 0
L -842.5193, 980.1147, -181.8873,  -842.5207, 875.0209, -181.8893,  0, 0, 0
L -842.5207, 875.0209, -181.8893,  -857.6172, 875.0215, -181.8893,  0, 0, 0
L -857.6172, 875.0215, -181.8893,  -857.6166, 859.8508, -181.8924,  0, 0, 0
L -857.6166, 859.8508, -181.8923,  -849.1381, 859.8510, -181.8923,  0, 0, 0
L -849.1381, 859.8510, -181.8893,  -849.1382, 799.2253, -181.8893,  0, 0, 0
L -857.6172, 799.2339, -181.8940,  -849.1382, 799.2253, -181.8879,  0, 0, 0
L -857.6180, 799.2336, -181.8938,  -857.6168, 786.3948, -181.8873,  0, 0, 0
L -857.6168, 786.3948, -181.8873,  -840.3712, 786.3954, -181.8893,  0, 0, 0
L -840.3712, 786.3954, -181.8893,  -840.3719, 762.3945, -181.8892,  0, 0, 0
L -840.3719, 762.3945, -181.8892,  -816.3715, 762.3956, -181.8893,  0, 0, 0
L -816.3715, 762.3956, -181.8893,  -816.3677, 742.1810, -181.8893,  0, 0, 0
L -816.3677, 742.1810, -181.8873,  -813.2836, 742.1814, -181.8925,  0, 0, 0
L -813.2836, 742.1814, -181.8923,  -813.2836, 750.6608, -181.8923,  0, 0, 0
L -813.2836, 750.6608, -181.8893,  -762.0915, 750.6595, -181.8893,  0, 0, 0
L -762.0923, 742.1814, -181.8937,  -762.0915, 750.6595, -181.8934,  0, 0, 0
L -762.0923, 742.1808, -181.8939,  -758.7639, 742.1812, -181.8880,  0, 0, 0
L -758.7639, 742.1812, -181.8880,  -758.7643, 762.3950, -181.8893,  0, 0, 0
L -758.7643, 762.3950, -181.8893,  -734.7642, 762.3947, -181.8893,  0, 0, 0
L -734.7642, 762.3947, -181.8893,  -734.7645, 786.3953, -181.8894,  0, 0, 0
L -734.7645, 786.3953, -181.8894,  -713.6617, 786.3950, -181.8874,  0, 0, 0
L -713.6617, 786.3950, -181.8874,  -713.6620, 799.0778, -181.8940,  0, 0, 0
L -713.6620, 799.0778, -181.8932,  -722.1404, 799.0776, -181.8937,  0, 0, 0
L -722.1404, 799.0776, -181.8894,  -722.1392, 850.2688, -181.8893,  0, 0, 0
L -713.6619, 850.2689, -181.8935,  -722.1392, 850.2688, -181.8924,  0, 0, 0
L -713.6617, 850.2689, -181.8924,  -713.6612, 870.6545, -181.8893,  0, 0, 0
L -713.6612, 870.6545, -181.8893,  -714.3856, 870.6481, -181.8893,  0, 0, 0
L -714.3856, 870.6481, -181.8894,  -714.3855, 875.7217, -181.8893,  0, 0, 0
L -714.3855, 875.7217, -181.8893,  -704.0356, 875.7167, -181.8894,  0, 0, 0
L -704.0356, 875.7167, -181.8893,  -704.0364, 870.7332, -181.8893,  0, 0, 0
L -704.7480, 870.6562, -181.8874,  -704.0364, 870.7332, -181.8893,  0, 0, 0
L -704.7480, 870.6565, -181.8874,  -704.7479, 850.2689, -181.8932,  0, 0, 0
L -704.7479, 850.2689, -181.8924,  -696.2685, 850.2689, -181.8924,  0, 0, 0
L -696.2685, 850.2689, -181.8893,  -696.2690, 799.0775, -181.8894,  0, 0, 0
L -704.7483, 799.0779, -181.8934,  -696.2690, 799.0775, -181.8933,  0, 0, 0
L -704.7479, 799.0779, -181.8922,  -704.7484, 786.3946, -181.8893,  0, 0, 0
L -704.7484, 786.3946, -181.8893,  -683.6449, 786.3949, -181.8894,  0, 0, 0
L -683.6449, 786.3949, -181.8894,  -683.6454, 762.3942, -181.8876,  0, 0, 0
L -683.6454, 762.3942, -181.8876,  -659.6451, 762.3959, -181.8893,  0, 0, 0
L -659.6451, 762.3959, -181.8894,  -659.6437, 713.0193, -181.8893,  0, 0, 0
L -659.6437, 713.0193, -181.8892,  -683.6458, 713.0214, -181.8875,  0, 0, 0
L -683.6458, 713.0214, -181.8875,  -683.6453, 689.0206, -181.8893,  0, 0, 0
L -683.6453, 689.0206, -181.8893,  -704.7484, 689.0214, -181.8893,  0, 0, 0
L -704.7484, 689.0214, -181.8893,  -704.7451, 676.1219, -181.8928,  0, 0, 0
L -704.7451, 676.1219, -181.8923,  -696.2679, 676.1219, -181.8927,  0, 0, 0
L -696.2679, 676.1219, -181.8893,  -696.2693, 624.9302, -181.8893,  0, 0, 0
L -704.7473, 624.9308, -181.8934,  -696.2693, 624.9302, -181.8936,  0, 0, 0
L -704.7477, 624.9308, -181.8930,  -704.7479, 604.5444, -181.8875,  0, 0, 0
L -704.7479, 604.5444, -181.8875,  -704.0403, 604.5696, -181.8893,  0, 0, 0
L -704.0403, 604.5696, -181.8893,  -704.0150, 599.4937, -181.8893,  0, 0, 0
L -704.0150, 599.4937, -181.8893,  -714.3853, 599.4823, -181.8893,  0, 0, 0
L -714.3853, 599.4823, -181.8893,  -714.3922, 604.4574, -181.8893,  0, 0, 0
L -713.6619, 604.5467, -181.8873,  -714.3922, 604.4574, -181.8893,  0, 0, 0
L -713.6619, 604.5468, -181.8873,  -713.6620, 624.9307, -181.8933,  0, 0, 0
L -713.6620, 624.9307, -181.8925,  -722.1402, 624.9119, -181.8873,  0, 0, 0
L -722.1402, 624.9119, -181.8893,  -722.1407, 676.1345, -181.8893,  0, 0, 0
L -713.6611, 676.1219, -181.8933,  -722.1407, 676.1345, -181.8877,  0, 0, 0
L -713.6620, 676.1219, -181.8934,  -713.6615, 689.0214, -181.8874,  0, 0, 0
